startId:START_ID,endId:END_ID,type:TYPE,indicator
1714,7178,Sequential,
7819,2570,Constraint,into
7819,2570,Action,were first incorporated
2570,7316,Conjunctive,and
7316,1248,Constraint,in
4728,1942,Constraint,of
1942,7186,Constraint,than
1942,7175,Attribute,presented here
1942,7175,Attribute,is
7186,7149,Conjunctive,and
7149,6741,Attribute,allowed
4862,7177,Constraint,of
7177,2998,Constraint,of
7177,2998,Constraint,in
7177,2998,Action,allowed
7177,2998,Action,presented
2998,1942,Conjunctive,and
3700,1942,Constraint,of
1942,7316,Sequential,
7316,795,Constraint,to
795,6350,Action,presented here
795,6350,Action,follows
6350,2998,Constraint,in
2998,4483,Sequential,
4728,2645,Constraint,of
2645,5178,Constraint,in
2645,5178,Action,used
5178,4728,Constraint,than
5178,296,Attribute,is
4728,1195,Constraint,by
3724,5634,Constraint,for
3724,5634,Action,have mostly been considered
876,2493,Constraint,for
876,2493,Action,has been studied
2493,6047,Constraint,in
6047,3206,Constraint,from
6047,3206,Action,ranging
4976,3284,Constraint,of
4976,3284,Conjunctive,both
3284,1534,Conjunctive,and
1534,5267,Sequential,
5267,916,Constraint,to
5267,916,Action,leads
4240,5324,Constraint,of
5324,1502,Constraint,for
5324,1502,Action,has been studied seriously
1502,5951,Constraint,with
5951,5221,Conjunctive,and
1543,5911,Constraint,on
5911,428,Constraint,in
5911,428,Action,can be found
2570,7617,Sequential,
7617,3061,Conjunctive,and
3061,7339,Sequential,
5142,7776,Action,can be simulated
5142,7776,Action,using
7776,2314,Sequential,
2314,1891,Sequential,
1891,1755,Conjunctive,and
6537,1730,Action,Prove
1730,2570,Constraint,that
1730,2570,Conjunctive,and
1730,2570,Action,named
2570,1259,Action,have
1485,7885,Constraint,that
7885,4273,Constraint,with
4273,5165,Constraint,by
4273,5165,Action,can be simulated
5165,4273,Constraint,without
3191,658,Constraint,of
3061,658,Action,give
658,5256,Constraint,of
5256,6822,Action,yielding
6822,2628,Constraint,on
3693,6439,Constraint,of
1888,313,Action,Given
313,3987,Action,first build
3987,1599,Sequential,
946,6596,Constraint,on
1923,1714,Constraint,in
1714,4027,Constraint,of
1714,4027,Conjunctive,or
5264,7700,Constraint,of
7700,7252,Sequential,
7252,145,Attribute,is
2887,601,Constraint,for
2887,601,Action,accessing
601,3015,Constraint,on
601,3015,Action,is based
1539,2042,Constraint,of
2042,2284,Constraint,as
658,2860,Sequential,
5058,2042,Constraint,for
3874,7700,Constraint,by
3874,7700,Action,generated
314,5058,Constraint,for
314,5058,Action,Develop
5058,313,Constraint,for
5058,313,Action,translating
313,2981,Constraint,into
2981,3015,Action,using
5319,7316,Constraint,on
3409,7801,Constraint,for
7801,4208,Constraint,of
4208,1602,Constraint,for
4208,1602,Conjunctive,and
1602,2963,Sequential,
2963,3061,Conjunctive,and
3061,6482,Sequential,
7870,1942,Constraint,of
1415,356,Constraint,of
356,4208,Conjunctive,and
4208,6482,Constraint,under
4208,6482,Constraint,of
7700,1181,Sequential,
5212,5414,Constraint,to
5212,5414,Attribute,be
5414,1901,Constraint,of
5414,1901,Action,pushing
1901,6471,Constraint,into
6471,3809,Constraint,with
3809,2355,Constraint,unless
3809,2355,Attribute,is
2355,6311,Action,using
2998,4483,Sequential,
4483,3384,Sequential,
3384,1410,Constraint,of
1410,795,Constraint,into
377,6311,Action,using
6311,3073,Constraint,of
5403,5807,Attribute,be
2338,2563,Constraint,with
2860,7149,Sequential,
7149,7374,Constraint,if
7149,7374,Action,is restricted
7374,808,Attribute,i occurs
209,5758,Constraint,in
5758,808,Attribute,ii occurs
7149,2860,Action,restricted
2860,3061,Attribute,are
2998,3384,Sequential,
3384,7149,Constraint,of
7149,2860,Action,restricted
2860,795,Constraint,into
795,7316,Conjunctive,and
7316,2860,Sequential,
7252,6482,Sequential,
6482,6065,Constraint,to
6482,4784,Attribute,are
7529,4809,Constraint,for
7529,4809,Action,is defined
7316,5140,Constraint,under
5140,795,Constraint,to
5140,3963,Attribute,is
795,3858,Constraint,with
6508,4813,Constraint,by
6508,4813,Action,be defined
4813,5785,Sequential,
5785,601,Attribute,is
7595,6634,Conjunctive,and
7595,6509,Attribute,examines
6634,2860,Sequential,
2860,7342,Constraint,from
7342,4496,Constraint,of
4496,5892,Constraint,in
5892,668,Constraint,of
1580,3763,Constraint,of
3763,1415,Sequential,
1415,5977,Sequential,
5977,1305,Attribute,are
6634,2860,Sequential,
7050,2072,Constraint,in
7050,2072,Action,are also applied here
2072,2116,Constraint,with
2116,2860,Action,transforming
2860,6157,Constraint,in
2860,6157,Action,expressed
6157,4540,Sequential,
4540,5990,Constraint,into
5990,573,Conjunctive,or
6824,2795,Constraint,of
5161,7595,Sequential,
7595,288,Constraint,with
7595,288,Action,begins
288,7128,Constraint,of
7128,3763,Constraint,for
5795,4672,Constraint,of
4672,982,Conjunctive,and
982,2116,Constraint,on
2116,3314,Constraint,on
2116,3314,Action,has been focused
3314,3763,Constraint,of
3763,7254,Constraint,with
3763,7254,Action,possibly extended
7254,4403,Conjunctive,and
1636,5818,Constraint,in
5818,815,Sequential,
815,3391,Constraint,on
815,3391,Action,rely heavily
7595,5991,Conjunctive,and
7595,7546,Attribute,Next presents
5977,1415,Conjunctive,and
1415,3763,Constraint,between
4728,2081,Constraint,of
2081,1788,Sequential,
48,5508,Constraint,of
5508,3763,Constraint,for
4337,3763,Conjunctive,and
4337,3763,Action,minimizing
7565,5935,Constraint,of
2295,6634,Constraint,for
2295,6634,Action,are presented
6634,2860,Sequential,
2295,6634,Constraint,for
6634,2151,Sequential,
2151,4297,Sequential,
4297,660,Constraint,because
4297,3786,Attribute,used here
4297,3786,Attribute,are
660,7177,Constraint,by
660,6707,Attribute,considered
660,6707,Attribute,are
6371,5058,Constraint,of
6371,5058,Action,developing
7285,1714,Constraint,of
1714,2860,Sequential,
281,1714,Constraint,of
1714,2860,Sequential,
2860,1755,Action,involving
1755,461,Constraint,in
1755,461,Action,is provided
7595,7170,Constraint,by
7595,7170,Constraint,to
7595,7170,Action,closes
7595,7170,Action,returning
7170,3763,Constraint,of
3763,4074,Constraint,on
3763,4074,Action,based
2971,6251,Sequential,
6251,6766,Constraint,into
7595,7784,Constraint,in
7784,6337,Action,examines
6337,1945,Constraint,for
6337,1945,Action,optimizing
5291,7285,Conjunctive,and
7285,7452,Sequential,
7452,1065,Constraint,in
1065,5165,Attribute,is
5165,3759,Constraint,of
3759,4519,Constraint,of
3661,1184,Constraint,of
1184,1636,Action,play
1636,6148,Constraint,in
6148,2685,Action,including
2685,3189,Conjunctive,and
3189,6337,Sequential,
6337,2076,Sequential,
2076,7770,Conjunctive,and
7770,6563,Sequential,
6563,2919,Sequential,
2919,817,Constraint,of
817,2919,Sequential,
2919,5906,Constraint,of
5906,3445,Conjunctive,and
3445,5897,Sequential,
5897,4334,Constraint,of
4334,1978,Conjunctive,and
1978,3724,Constraint,of
7285,397,Constraint,at
7285,397,Action,can be performed
397,7743,Constraint,of
7743,372,Sequential,
5400,5178,Sequential,
5178,658,Constraint,on
5178,658,Constraint,for
5178,658,Action,focuses
658,737,Sequential,
737,2919,Sequential,
2919,817,Constraint,of
817,7207,Conjunctive,and
2188,5146,Sequential,
5146,2860,Constraint,to
5146,2860,Action,are used
5146,2860,Action,rewrite
2860,7882,Constraint,into
5692,7216,Constraint,of
3236,183,Action,including
183,7268,Conjunctive,and
7268,601,Constraint,for
7268,601,Action,accessing
601,348,Conjunctive,and
601,348,Action,implementing
1334,5146,Constraint,on
1334,5146,Action,based
5146,3142,Constraint,to
5146,3142,Action,is used
5146,3142,Action,replace
3142,813,Constraint,by
2034,6189,Constraint,of
5727,966,Constraint,to
5727,966,Constraint,among
5727,966,Conjunctive,and
5727,966,Action,represent
5727,966,Action,choose
966,2860,Constraint,of
4643,1097,Constraint,for
4643,1097,Action,implementing
1097,3294,Constraint,on
1097,3294,Action,based
3294,3887,Constraint,of
3887,274,Constraint,on
3887,274,Conjunctive,and
5692,6930,Constraint,in
5692,6930,Action,presented
6930,4425,Action,only scratches
4425,2194,Constraint,of
2194,1548,Constraint,of
2194,1548,Action,systems oriented
1548,982,Conjunctive,and
982,2844,Constraint,on
2844,3601,Action,indicating
3601,3196,Constraint,of
2449,2688,Constraint,about
2449,2688,Action,will be said
2688,5065,Sequential,
5065,1901,Constraint,of
1901,2860,Constraint,in
2860,309,Sequential,
309,4650,Sequential,
4650,7569,Conjunctive,and
7569,2329,Constraint,of
2329,5004,Action,distributed
2329,5004,Action,object oriented
5004,1861,Sequential,
1861,1202,Conjunctive,and
1202,2935,Constraint,than
7784,5108,Constraint,due to
5108,2545,Conjunctive,and
2545,4565,Constraint,of
4565,5440,Constraint,of
4565,5190,Attribute,involved
5440,2116,Constraint,on
2116,3784,Action,has found
3784,2980,Constraint,into
1446,634,Action,is maturing
634,2116,Constraint,of
2116,1886,Constraint,of
2116,6125,Attribute,are becoming
1886,2247,Constraint,for
1886,2247,Action,needed
6863,817,Constraint,of
817,3854,Action,including
3854,348,Constraint,of
348,310,Action,requires
348,310,Action,making
310,3389,Constraint,in
3389,7718,Constraint,of
7718,817,Constraint,of
817,5414,Conjunctive,and
817,5414,Conjunctive,and
817,4185,Attribute,storing again
5414,1202,Constraint,in
6870,3236,Constraint,in
3236,5441,Constraint,for
5441,461,Sequential,
461,2545,Attribute,is
2545,447,Constraint,of
1810,1862,Constraint,of
1862,18,Sequential,
18,1692,Action,typically dominate
1692,7064,Conjunctive,and
1692,7064,Action,become
7064,7285,Constraint,of
5400,1527,Constraint,of
1527,7513,Action,involves
7513,1539,Action,1 generating
1539,2042,Constraint,of
1539,2042,Constraint,of
2042,2531,Constraint,to
2042,2531,Action,perform
2531,1539,Conjunctive,and
2531,1539,Action,3 combining
1539,2042,Constraint,of
2042,3459,Constraint,to
2042,3459,Action,perform
3459,2314,Sequential,
2314,5437,Conjunctive,and
6848,3304,Action,including
3304,6436,Conjunctive,and
6436,7565,Constraint,to
6436,7565,Action,can be used
6436,7565,Action,reduce significantly
7565,1539,Constraint,of
2090,4027,Constraint,of
2090,4027,Action,maintaining
4027,5667,Conjunctive,and
5667,3445,Constraint,as
3445,6465,Constraint,to
309,6567,Sequential,
6567,7264,Action,including
7264,6214,Constraint,of
6214,5506,Constraint,into
5506,7547,Conjunctive,and
7547,375,Sequential,
375,3256,Action,deleting
3256,375,Constraint,on
3256,375,Action,based
375,6999,Constraint,of
6999,2406,Conjunctive,and
2406,2545,Action,can significantly impact
2545,3256,Constraint,of
6189,3707,Conjunctive,or
3707,2860,Constraint,for
2860,5192,Sequential,
5192,6902,Conjunctive,and
6902,2121,Constraint,of
2121,1991,Conjunctive,and
1991,4150,Attribute,is
4150,6907,Constraint,of
6907,4093,Constraint,of
456,2860,Constraint,to
5871,4150,Constraint,to
5871,4150,Constraint,to
5871,4150,Action,is used most often
5871,4150,Action,refer
54,397,Constraint,for
54,397,Conjunctive,but
54,4523,Attribute,may sometimes be used
397,4150,Sequential,
2844,7203,Action,typically develop
7203,5165,Conjunctive,and
7203,5165,Action,choose
5165,2793,Constraint,for
5897,348,Constraint,of
1596,3758,Constraint,in
1596,3758,Action,can be realized
3758,5568,Constraint,by
5568,7502,Constraint,of
7502,5355,Constraint,in
7502,5355,Conjunctive,and
7502,5355,Action,can thus be achieved
2671,4027,Sequential,
4027,5529,Conjunctive,or
5529,1652,Constraint,to
5529,1652,Action,can be used
5529,1652,Action,reduce
1652,4855,Constraint,to
1652,4855,Action,needed
1652,4855,Action,find
1810,1596,Constraint,of
1596,4823,Constraint,with
4823,3179,Action,permits
3179,3719,Constraint,within
3719,4072,Conjunctive,or
4072,7730,Sequential,
6838,1596,Sequential,
1596,4072,Conjunctive,or
1596,4072,Action,may take
4072,7730,Sequential,
7730,3961,Constraint,per
3961,841,Constraint,if
3961,841,Action,can be improved significantly
841,2042,Constraint,so that
841,2042,Action,is clustered
841,2042,Action,stored
2042,5770,Constraint,with
5770,447,Constraint,on
5770,447,Conjunctive,or
2531,7554,Attribute,is
1738,5101,Sequential,
5101,993,Conjunctive,and
5101,993,Action,duplicate
5101,2042,Constraint,by
5101,2042,Action,is typically accomplished
5101,2042,Action,bringing
2042,3389,Constraint,into
1923,2042,Constraint,of
6144,7475,Constraint,to
6144,7475,Attribute,is
6144,7475,Action,be implemented
7438,3665,Constraint,for
7438,3665,Action,involves
7438,3665,Action,sorting
3665,2042,Constraint,of
2042,7475,Conjunctive,and
2042,7475,Action,removing
7475,2493,Action,takes
2493,1714,Constraint,on
1714,5243,Constraint,of
1714,5243,Conjunctive,n
805,7002,Constraint,by
805,7002,Action,incurred
7002,1826,Sequential,
1826,7475,Action,permit
7475,5414,Constraint,in
7475,5414,Conjunctive,and
7475,752,Constraint,in
752,7002,Conjunctive,and
752,7002,Action,perform once
7002,3002,Constraint,as
1341,1596,Constraint,than
1341,3708,Attribute,is
1596,2531,Conjunctive,or
2531,5644,Constraint,because
5644,1003,Attribute,are
2493,1714,Constraint,on
1714,1966,Constraint,of
7565,841,Constraint,of
4496,7285,Conjunctive,and
2628,2989,Action,according to
2989,380,Conjunctive,and
2989,380,Action,performs
380,601,Constraint,of
601,2042,Action,outputting join
418,1714,Constraint,to
1714,4138,Constraint,of
4138,5243,Conjunctive,n
5243,7565,Sequential,
7565,2284,Constraint,of
4606,1270,Sequential,
1270,3459,Constraint,of
3459,3314,Constraint,by
3459,3314,Action,can be accomplished
3314,2903,Constraint,of
5128,936,Constraint,by
936,2042,Constraint,to
7389,6448,Constraint,in
6448,5662,Attribute,is
1740,7389,Constraint,on
7882,3459,Constraint,of
736,6299,Conjunctive,and
623,1709,Constraint,of
444,6686,Constraint,of
6686,2844,Constraint,of
2844,3073,Action,see
7386,1880,Sequential,
1880,795,Constraint,on
1880,795,Action,presented here
1880,795,Action,however focus exclusively
7208,1880,Constraint,of
1880,6189,Constraint,to
1880,6189,Conjunctive,and
1880,2829,Attribute,how are used
1880,2829,Attribute,find
5698,4308,Constraint,by
5698,4308,Action,generalized
5698,4308,Action,permitting
4308,1341,Conjunctive,and
2484,736,Constraint,of
7,7346,Constraint,of
1880,3880,Sequential,
3880,3197,Sequential,
3197,4889,Sequential,
4889,4031,Sequential,
4031,5322,Sequential,
5322,5369,Sequential,
5369,6512,Sequential,
6512,7118,Sequential,
7118,3197,Sequential,
3197,5322,Sequential,
4611,3197,Sequential,
3197,4889,Sequential,
5369,6387,Sequential,
6387,4611,Sequential,⊲
6171,3420,Sequential,
3420,4284,Sequential,
5582,2860,Constraint,for
7314,5385,Constraint,of
5385,4031,Constraint,that
5385,4031,Action,how might be estimated
5385,4031,Action,suppose now
4031,2042,Action,has
2042,4031,Constraint,per
4031,7118,Sequential,
7118,2042,Action,has
2042,4611,Conjunctive,and
4611,2042,Action,has
2042,3256,Constraint,per
3256,4027,Constraint,that
3256,4027,Conjunctive,and
4027,2864,Attribute,are
752,1109,Constraint,for
752,1109,Action,would be produced
658,3459,Sequential,
3459,4031,Constraint,of
4031,7118,Conjunctive,and
5449,3256,Action,will occupy
2686,2042,Action,will yield
6392,1721,Constraint,in
6392,1721,Conjunctive,or
6392,1721,Action,playing
1721,1082,Sequential,
1082,6544,Sequential,
6544,4553,Action,will contain
3462,519,Constraint,of
841,4027,Constraint,that
841,4027,Action,assuming
4027,2864,Attribute,are
2860,736,Sequential,
736,3073,Constraint,in
736,3073,Action,is illustrated
1596,2531,Conjunctive,and
2531,2671,Constraint,down
2671,7565,Constraint,as
2671,7565,Action,generally reduces
7565,752,Constraint,of
752,4785,Constraint,of
752,4785,Conjunctive,and
4496,7285,Conjunctive,and
7118,4553,Action,will yield
4553,81,Conjunctive,and
81,4611,Constraint,with
4611,4553,Action,will again yield
5551,752,Constraint,to
5551,752,Action,Thus is needed
5551,752,Action,hold
752,3179,Constraint,during
752,3179,Action,constructed
3179,2530,Sequential,
2530,3256,Constraint,over
3256,376,Constraint,by
3256,376,Action,needed
4953,5533,Constraint,into
2369,1225,Constraint,of
2628,1341,Constraint,of
1341,5781,Conjunctive,and
5781,4514,Constraint,above
4514,736,Constraint,in
736,2284,Constraint,before
736,2284,Action,are performed
6421,3073,Constraint,of
1779,5897,Sequential,
5897,2418,Conjunctive,and
2418,3858,Constraint,of
3858,5969,Constraint,in
3858,5969,Action,is typically considered
6999,3071,Constraint,of
3071,72,Conjunctive,and
72,7281,Action,can yield
7281,3179,Constraint,in
3179,5990,Constraint,of
5121,2860,Constraint,to
5121,2860,Constraint,in
5121,5464,Attribute,will have
5121,5464,Attribute,be
5121,2860,Action,expressing
5210,2116,Constraint,of
2116,456,Constraint,that
2116,456,Attribute,is
456,301,Attribute,is
5121,5301,Action,may choose
5301,2860,Constraint,of
2860,461,Conjunctive,and
461,2571,Constraint,for
461,4358,Attribute,be
461,2571,Action,generating
2571,411,Conjunctive,and
2571,411,Action,choosing
5206,2570,Constraint,though
2570,6820,Attribute,is
1810,795,Constraint,of
795,250,Sequential,
250,6189,Constraint,of
6189,2896,Constraint,on
6189,2896,Action,is typically based
2896,1880,Constraint,of
1880,7346,Constraint,for
1880,7346,Action,transforming
7346,813,Constraint,into
1880,2699,Constraint,in
2699,4856,Constraint,of
2699,4856,Action,transforming
4856,7567,Conjunctive,and
7567,4411,Sequential,
4411,5654,Constraint,into
5654,1730,Action,see
768,1880,Constraint,of
1880,3291,Constraint,in
1880,7852,Attribute,is
3291,6905,Constraint,due to
6905,7183,Constraint,on
6905,7183,Action,optimizing
7183,1870,Conjunctive,and
2775,6710,Constraint,of
6710,1880,Action,rewrite
1880,4072,Sequential,
4072,201,Constraint,with
3700,7285,Constraint,for
3700,7285,Action,needed
7285,2188,Constraint,at
5665,5264,Constraint,as
5264,1341,Constraint,of
3313,5764,Attribute,is
6973,1880,Constraint,to
1880,3547,Constraint,for
1880,3547,Action,used
3547,1880,Constraint,of
1880,131,Constraint,in
1880,131,Action,are shown
131,1286,Sequential,
1286,5604,Constraint,of
5604,38,Constraint,of
38,7004,Constraint,for
38,7004,Action,is left
7004,7252,Action,see
3106,46,Sequential,
46,5978,Sequential,
1709,5698,Constraint,for
5698,5165,Conjunctive,and
5698,5165,Action,3 select
5165,157,Constraint,of
